169.2,41.717
173.96,43.26
172,42.734
170,42.191
167.97,41.631
172.67,43.355
170.73,42.771
168.75,42.167
166.74,41.546
171.38,43.45
169.46,42.807
167.5,42.144
165.5,41.461
170.09,43.544
168.19,42.843
166.26,42.121
164.27,41.376
168.79,43.637
166.92,42.879
165.01,42.098
163.05,41.292
167.5,43.729
165.66,42.915
163.77,42.075
161.82,41.209
166.2,43.821
164.38,42.951
162.52,42.053
160.6,41.126
164.9,43.912
163.11,42.987
161.28,42.031
159.38,41.044
163.6,44.002
161.84,43.022
160.03,42.01
158.16,40.962
162.3,44.091
160.57,43.058
158.79,41.988
156.94,40.881
160.99,44.179
159.3,43.093
157.54,41.967
155.72,40.801
159.69,44.267
158.02,43.127
156.3,41.947
154.51,40.722
158.38,44.353
156.75,43.162
155.06,41.926
153.3,40.644
157.07,44.439
155.48,43.196
153.82,41.907
152.09,40.566
155.76,44.523
154.2,43.23
152.58,41.887
150.88,40.49
154.45,44.606
152.93,43.264
151.34,41.868
149.67,40.414
153.14,44.689
151.65,43.298
150.1,41.85
148.47,40.34
151.83,44.77
150.37,43.331
148.86,41.832
147.26,40.266
150.51,44.85
149.1,43.364
147.62,41.814
146.06,40.194
149.2,44.928
147.82,43.396
146.38,41.797
144.86,40.123
147.88,45.006
146.54,43.428
145.14,41.781
143.67,40.054
146.56,45.082
145.27,43.46
143.9,41.764
142.47,39.985
145.25,45.157
143.99,43.492
142.67,41.749
141.27,39.918
143.93,45.231
142.71,43.523
141.43,41.734
140.08,39.853
142.61,45.303
141.43,43.554
140.19,41.719
138.89,39.789
141.28,45.374
140.15,43.584
138.96,41.706
137.7,39.726
139.96,45.443
138.87,43.614
137.72,41.692
136.51,39.665
138.64,45.511
137.59,43.643
136.49,41.679
135.32,39.605
137.31,45.578
136.31,43.672
135.25,41.667
134.14,39.548
135.99,45.643
135.03,43.701
134.02,41.656
132.95,39.491
134.66,45.707
133.74,43.729
132.78,41.645
131.77,39.437
133.34,45.769
132.46,43.757
131.55,41.635
130.59,39.384
132.01,45.83
131.18,43.784
130.31,41.625
129.4,39.333
130.68,45.889
129.9,43.811
129.08,41.616
128.22,39.284
129.35,45.947
128.61,43.837
127.85,41.608
127.05,39.236
128.02,46.003
127.33,43.863
126.61,41.6
125.87,39.191
126.69,46.057
126.05,43.889
125.38,41.593
124.69,39.147
125.36,46.11
124.76,43.914
124.15,41.587
123.51,39.106
124.03,46.161
123.48,43.938
122.92,41.581
122.34,39.066
122.7,46.211
122.2,43.962
121.68,41.577
121.16,39.028
121.37,46.258
120.91,43.985
120.45,41.572
119.99,38.993
120.04,46.304
119.63,44.008
119.22,41.569
118.82,38.959
118.7,46.349
118.34,44.03
117.99,41.566
117.65,38.928
117.37,46.392
117.06,44.052
116.76,41.564
116.47,38.899
116.04,46.433
115.77,44.073
115.52,41.563
115.3,38.872
114.7,46.472
114.49,44.093
114.29,41.563
114.13,38.847
113.37,46.51
113.2,44.114
113.06,41.563
112.96,38.825
112.04,46.545
111.92,44.133
111.83,41.564
111.79,38.804
110.7,46.579
110.63,44.152
110.6,41.566
110.62,38.786
109.37,46.612
109.35,44.17
109.37,41.568
109.45,38.77
108.03,46.642
108.06,44.188
108.13,41.572
108.28,38.757
106.7,46.671
106.77,44.205
106.9,41.576
107.11,38.745
105.36,46.698
105.49,44.222
105.67,41.581
105.94,38.737
104.03,46.723
104.2,44.238
104.44,41.587
104.77,38.73
102.7,46.746
102.92,44.254
103.21,41.593
103.6,38.726
101.36,46.768
101.63,44.269
101.98,41.6
102.43,38.724
100.03,46.787
100.34,44.283
100.74,41.608
101.26,38.724
98.694,46.805
99.059,44.297
99.511,41.617
100.09,38.727
97.361,46.821
97.773,44.31
98.279,41.627
98.913,38.733
96.028,46.836
96.488,44.322
97.046,41.637
97.741,38.74
94.694,46.848
95.202,44.334
95.813,41.649
96.568,38.75
93.362,46.859
93.917,44.346
94.58,41.661
95.394,38.763
92.029,46.868
92.631,44.357
93.347,41.673
94.219,38.777
90.697,46.875
91.346,44.367
92.113,41.687
93.044,38.795
89.366,46.88
90.061,44.377
90.879,41.701
91.868,38.814
88.034,46.884
88.776,44.386
89.645,41.717
90.691,38.836
86.704,46.885
87.491,44.394
88.41,41.733
89.513,38.86
85.374,46.885
86.206,44.402
87.175,41.749
88.334,38.887
84.044,46.883
84.922,44.41
85.94,41.767
87.153,38.916
82.715,46.88
83.637,44.416
84.705,41.785
85.972,38.947
81.387,46.874
82.353,44.423
83.469,41.804
84.789,38.98
80.059,46.867
81.069,44.428
82.232,41.824
83.605,39.016
78.732,46.858
79.786,44.433
80.996,41.845
82.42,39.054
77.406,46.848
78.502,44.438
79.758,41.866
81.233,39.095
76.08,46.835
77.219,44.442
78.521,41.888
80.045,39.137
74.755,46.821
75.936,44.445
77.283,41.911
78.856,39.182
73.431,46.806
74.653,44.448
76.044,41.934
77.664,39.229
72.108,46.788
73.371,44.451
74.805,41.959
76.472,39.278
70.786,46.769
72.089,44.453
73.566,41.984
75.277,39.33
69.465,46.748
70.807,44.454
72.325,42.009
74.081,39.383
68.145,46.726
69.526,44.455
71.085,42.036
72.883,39.438
66.825,46.702
68.245,44.455
69.844,42.063
71.684,39.496
65.507,46.676
66.964,44.455
68.602,42.091
70.482,39.555
64.19,46.649
65.684,44.454
67.36,42.12
69.279,39.617
62.874,46.62
64.404,44.453
66.117,42.149
68.074,39.68
61.559,46.59
63.124,44.451
64.874,42.179
66.867,39.746
60.245,46.558
61.845,44.449
63.63,42.209
65.658,39.813
58.932,46.525
60.566,44.446
62.385,42.24
64.447,39.882
57.621,46.49
59.288,44.443
61.14,42.272
63.234,39.953
56.31,46.453
58.01,44.439
59.894,42.305
62.019,40.026
55.001,46.415
56.733,44.435
58.648,42.338
60.802,40.1
53.693,46.376
55.455,44.431
57.4,42.371
59.583,40.177
52.387,46.335
54.179,44.426
56.153,42.406
58.362,40.254
51.082,46.293
52.903,44.421
54.904,42.44
57.139,40.334
49.778,46.25
51.627,44.415
53.655,42.476
55.913,40.415
48.476,46.205
50.352,44.409
52.405,42.512
54.686,40.497
47.175,46.159
49.077,44.402
51.155,42.548
53.456,40.581
45.876,46.112
47.803,44.395
49.904,42.585
52.224,40.667
44.578,46.063
46.529,44.388
48.652,42.623
50.99,40.753
43.281,46.014
45.256,44.38
47.399,42.661
49.754,40.841
41.987,45.963
43.983,44.372
46.146,42.699
48.515,40.931
40.693,45.91
42.711,44.364
44.892,42.738
47.275,41.021
39.401,45.857
41.439,44.356
43.637,42.778
46.032,41.113
38.111,45.803
40.168,44.347
42.381,42.818
44.787,41.206
36.823,45.747
38.897,44.337
41.125,42.858
43.54,41.3
35.536,45.691
37.627,44.328
39.868,42.899
42.29,41.396
34.251,45.633
36.358,44.318
38.611,42.94
41.039,41.492
32.967,45.575
35.089,44.308
37.352,42.982
39.785,41.589
31.685,45.516
33.821,44.298
36.093,43.024
38.529,41.687
30.405,45.455
32.553,44.287
34.833,43.066
37.271,41.786
29.127,45.394
31.285,44.276
33.572,43.109
36.011,41.886
27.85,45.332
30.019,44.265
32.311,43.152
34.748,41.986
26.575,45.269
28.753,44.254
31.049,43.195
33.484,42.087
25.302,45.206
27.487,44.243
29.786,43.239
32.217,42.189
24.031,45.141
26.222,44.231
28.522,43.283
30.948,42.292
22.761,45.076
24.958,44.22
27.258,43.327
29.677,42.395
21.494,45.011
23.694,44.208
25.993,43.371
28.404,42.498
20.228,44.945
22.431,44.196
24.727,43.416
27.129,42.602
18.964,44.878
21.168,44.184
23.46,43.461
25.852,42.707
17.702,44.81
19.906,44.172
22.193,43.506
24.573,42.812
16.442,44.743
18.645,44.159
20.925,43.551
23.292,42.917
15.184,44.674
17.384,44.147
19.656,43.597
22.009,43.022
13.927,44.606
16.123,44.135
18.387,43.643
20.723,43.128
12.673,44.536
14.864,44.122
17.116,43.688
19.436,43.234
11.42,44.467
13.605,44.11
15.845,43.734
18.147,43.34
10.169,44.397
12.346,44.097
14.573,43.78
16.856,43.446
8.9207,44.327
11.088,44.085
13.301,43.827
15.563,43.552
7.6738,44.257
9.8306,44.072
12.028,43.873
14.269,43.658
6.4289,44.187
8.5738,44.06
10.754,43.919
12.972,43.764
5.1859,44.116
7.3175,44.047
9.4795,43.966
11.674,43.87
3.9448,44.046
6.0618,44.035
8.2043,44.012
10.374,43.976
2.7057,43.975
4.8067,44.023
6.9284,44.058
9.072,44.082
1.4684,43.905
3.5522,44.011
5.6518,44.105
7.7684,44.187
0.23312,43.834
2.2981,43.999
4.3745,44.151
6.4632,44.292
359,43.764
1.0447,43.987
3.0966,44.198
5.1562,44.397
357.77,43.694
359.79,43.975
1.818,44.244
3.8476,44.501
356.54,43.624
358.54,43.963
0.53879,44.29
2.5375,44.605
355.31,43.554
357.29,43.952
359.26,44.337
1.2257,44.709
354.08,43.485
356.04,43.94
357.98,44.383
359.91,44.812
352.86,43.415
354.79,43.929
356.7,44.429
358.6,44.914
351.64,43.347
353.54,43.918
355.42,44.475
357.28,45.016
350.42,43.278
352.29,43.908
354.13,44.521
355.96,45.118
349.2,43.21
351.04,43.897
352.85,44.567
354.64,45.218
347.98,43.143
349.79,43.887
351.57,44.612
353.32,45.318
346.77,43.076
348.54,43.877
350.28,44.658
352,45.418
345.56,43.01
347.29,43.867
349,44.703
350.68,45.516
344.34,42.944
346.04,43.858
347.71,44.748
349.35,45.614
343.13,42.879
344.8,43.849
346.43,44.793
348.03,45.711
341.93,42.815
343.55,43.84
345.14,44.837
346.7,45.807
340.72,42.751
342.3,43.832
343.85,44.882
345.37,45.902
339.51,42.689
341.06,43.824
342.57,44.926
344.04,45.996
338.31,42.627
339.81,43.816
341.28,44.97
342.71,46.089
337.11,42.566
338.57,43.809
339.99,45.013
341.38,46.181
335.91,42.506
337.32,43.802
338.7,45.056
340.05,46.272
334.71,42.448
336.08,43.795
337.41,45.099
338.72,46.362
333.51,42.39
334.84,43.789
336.12,45.142
337.38,46.451
332.32,42.333
333.59,43.783
334.83,45.185
336.04,46.539
331.12,42.277
332.35,43.778
333.54,45.227
334.71,46.626
329.93,42.223
331.11,43.773
332.25,45.268
333.37,46.711
328.74,42.17
329.86,43.769
330.96,45.31
332.03,46.795
327.55,42.118
328.62,43.765
329.67,45.351
330.69,46.878
326.36,42.067
327.38,43.762
328.38,45.391
329.35,46.96
325.17,42.018
326.14,43.759
327.08,45.431
328.01,47.04
323.99,41.97
324.9,43.757
325.79,45.471
326.67,47.12
322.8,41.923
323.66,43.755
324.5,45.511
325.33,47.197
321.62,41.878
322.41,43.754
323.2,45.55
323.99,47.274
320.43,41.835
321.17,43.753
321.91,45.588
322.64,47.349
319.25,41.793
319.93,43.753
320.62,45.626
321.3,47.422
318.07,41.752
318.69,43.753
319.32,45.664
319.96,47.494
316.89,41.713
317.45,43.754
318.03,45.701
318.61,47.565
315.71,41.676
316.21,43.756
316.73,45.738
317.27,47.634
314.53,41.64
314.97,43.758
315.44,45.774
315.92,47.702
313.35,41.606
313.73,43.761
314.14,45.81
314.57,47.768
312.17,41.574
312.49,43.764
312.85,45.846
313.23,47.833
310.99,41.544
311.25,43.768
311.55,45.881
311.88,47.896
309.82,41.515
310.01,43.773
310.26,45.915
310.53,47.957
308.64,41.489
308.77,43.778
308.96,45.949
309.19,48.017
307.46,41.464
307.53,43.784
307.66,45.982
307.84,48.075
306.29,41.441
306.29,43.79
306.37,46.015
306.49,48.132
305.11,41.419
305.05,43.798
305.07,46.047
305.14,48.187
303.93,41.4
303.81,43.805
303.77,46.079
303.8,48.24
302.76,41.383
302.57,43.814
302.48,46.111
302.45,48.292
301.58,41.368
301.33,43.823
301.18,46.141
301.1,48.342
300.41,41.355
300.09,43.833
299.88,46.172
299.75,48.391
299.23,41.343
298.85,43.844
298.59,46.201
298.41,48.438
298.06,41.334
297.61,43.855
297.29,46.23
297.06,48.483
296.88,41.327
296.37,43.867
295.99,46.259
295.71,48.526
295.7,41.322
295.13,43.88
294.7,46.287
294.36,48.568
294.53,41.319
293.89,43.893
293.4,46.314
293.02,48.608
293.35,41.318
292.65,43.907
292.1,46.341
291.67,48.646
292.17,41.319
291.41,43.922
290.81,46.368
290.32,48.682
290.99,41.323
290.17,43.937
289.51,46.393
288.97,48.717
289.81,41.328
288.93,43.953
288.21,46.419
287.63,48.75
288.63,41.336
287.68,43.97
286.92,46.443
286.28,48.781
287.45,41.346
286.44,43.988
285.62,46.467
284.94,48.811
286.27,41.358
285.2,44.006
284.32,46.491
283.59,48.839
285.09,41.372
283.96,44.025
283.03,46.514
282.25,48.865
283.91,41.388
282.71,44.045
281.73,46.536
280.9,48.889
282.72,41.406
281.47,44.065
280.43,46.558
279.56,48.912
281.54,41.427
280.23,44.087
279.14,46.579
278.22,48.933
280.35,41.45
278.98,44.109
277.84,46.6
276.87,48.952
279.16,41.475
277.74,44.131
276.55,46.62
275.53,48.969
277.98,41.502
276.49,44.154
275.25,46.639
274.19,48.985
276.79,41.531
275.25,44.178
273.96,46.658
272.85,48.999
275.59,41.562
274,44.203
272.66,46.677
271.51,49.011
274.4,41.596
272.75,44.229
271.37,46.695
270.17,49.022
273.21,41.631
271.51,44.255
270.07,46.712
268.83,49.031
272.01,41.669
270.26,44.282
268.78,46.729
267.5,49.038
270.81,41.709
269.01,44.309
267.48,46.745
266.16,49.043
269.61,41.751
267.76,44.337
266.19,46.76
264.82,49.047
268.41,41.795
266.51,44.366
264.9,46.775
263.49,49.049
267.21,41.841
265.27,44.396
263.6,46.79
262.16,49.05
266.01,41.889
264.02,44.426
262.31,46.804
260.82,49.049
264.8,41.939
262.76,44.457
261.02,46.817
259.49,49.046
263.59,41.991
261.51,44.489
259.73,46.83
258.16,49.042
262.38,42.045
260.26,44.521
258.44,46.843
256.83,49.036
261.17,42.101
259.01,44.554
257.14,46.854
255.5,49.028
259.96,42.159
257.76,44.587
255.85,46.866
254.17,49.019
258.74,42.219
256.5,44.622
254.56,46.877
252.85,49.008
257.52,42.281
255.25,44.656
253.27,46.887
251.52,48.996
256.3,42.344
253.99,44.692
251.98,46.897
250.2,48.982
255.08,42.41
252.74,44.728
250.69,46.906
248.88,48.967
253.85,42.477
251.48,44.765
249.4,46.915
247.55,48.95
252.63,42.546
250.22,44.802
248.12,46.923
246.23,48.932
251.4,42.616
248.97,44.84
246.83,46.931
244.92,48.912
250.17,42.689
247.71,44.878
245.54,46.939
243.6,48.891
248.94,42.763
246.45,44.917
244.25,46.946
242.28,48.868
247.7,42.838
245.19,44.957
242.97,46.952
240.97,48.844
246.46,42.915
243.93,44.997
241.68,46.958
239.65,48.819
245.22,42.994
242.67,45.037
240.39,46.964
238.34,48.792
243.98,43.074
241.4,45.078
239.11,46.969
237.03,48.764
242.74,43.156
240.14,45.12
237.82,46.974
235.72,48.735
241.49,43.239
238.88,45.162
236.54,46.979
234.42,48.704
240.24,43.324
237.61,45.205
235.26,46.983
233.11,48.672
238.99,43.41
236.35,45.248
233.97,46.987
231.81,48.639
237.74,43.497
235.08,45.292
232.69,46.99
230.5,48.605
236.48,43.586
233.82,45.336
231.41,46.993
229.2,48.57
235.22,43.676
232.55,45.38
230.13,46.995
227.9,48.533
233.96,43.767
231.28,45.425
228.84,46.998
226.61,48.496
232.7,43.859
230.01,45.471
227.56,47
225.31,48.457
231.43,43.952
228.74,45.516
226.28,47.001
224.02,48.417
230.17,44.046
227.47,45.563
225,47.003
222.72,48.376
228.9,44.142
226.2,45.609
223.73,47.004
221.43,48.334
227.63,44.238
224.93,45.656
222.45,47.004
220.14,48.292
226.35,44.335
223.66,45.703
221.17,47.005
218.86,48.248
225.07,44.434
222.38,45.751
219.89,47.005
217.57,48.203
223.8,44.533
221.11,45.799
218.62,47.005
216.29,48.158
222.52,44.632
219.83,45.847
217.34,47.005
215,48.111
221.23,44.733
218.56,45.896
216.06,47.004
213.72,48.064
219.95,44.834
217.28,45.945
214.79,47.003
212.45,48.016
218.66,44.936
216,45.994
213.51,47.002
211.17,47.968
217.37,45.039
214.72,46.043
212.24,47.001
209.89,47.918
216.08,45.142
213.45,46.093
210.97,47
208.62,47.868
214.78,45.246
212.17,46.143
209.69,46.998
207.35,47.818
213.49,45.35
210.88,46.193
208.42,46.997
206.08,47.767
212.19,45.455
209.6,46.243
207.15,46.995
204.81,47.715
210.89,45.56
208.32,46.293
205.88,46.993
203.55,47.663
209.59,45.665
207.04,46.344
204.61,46.991
202.28,47.61
208.28,45.771
205.76,46.395
203.34,46.989
201.02,47.557
206.98,45.877
204.47,46.446
202.07,46.987
199.76,47.503
205.67,45.983
203.19,46.497
200.8,46.985
198.51,47.449
204.36,46.09
201.9,46.548
199.53,46.982
197.25,47.395
203.05,46.196
200.61,46.599
198.27,46.98
196,47.34
201.73,46.303
199.33,46.651
197,46.978
194.74,47.285
200.42,46.409
198.04,46.702
195.73,46.975
193.49,47.23
199.1,46.516
196.75,46.754
194.47,46.973
192.24,47.175
197.78,46.623
195.46,46.805
193.2,46.97
191,47.12
196.46,46.729
194.17,46.857
191.94,46.968
189.75,47.064
195.14,46.836
192.88,46.909
190.67,46.966
188.51,47.009
193.81,46.942
191.59,46.96
189.41,46.963
187.27,46.953
192.49,47.048
190.3,47.012
188.15,46.961
186.03,46.897
191.16,47.154
189,47.063
186.88,46.959
184.79,46.842
189.83,47.259
187.71,47.115
185.62,46.957
183.56,46.787
188.5,47.364
186.42,47.166
184.36,46.955
182.32,46.731
187.17,47.469
185.12,47.218
183.1,46.953
181.09,46.676
185.83,47.573
183.83,47.269
181.84,46.951
179.86,46.622
184.5,47.677
182.53,47.32
180.58,46.95
178.63,46.567
183.16,47.781
181.23,47.371
179.32,46.948
177.41,46.513
181.82,47.883
179.94,47.422
178.06,46.947
176.18,46.459
180.48,47.986
178.64,47.473
176.8,46.946
174.96,46.406
179.14,48.087
177.34,47.524
175.54,46.945
173.74,46.353
177.8,48.188
176.04,47.574
174.28,46.944
172.52,46.3
176.46,48.289
174.74,47.625
173.03,46.944
171.3,46.248
175.11,48.388
173.44,47.675
171.77,46.944
170.08,46.197
173.77,48.487
172.14,47.725
170.51,46.944
168.87,46.146
172.42,48.585
170.84,47.774
169.26,46.944
167.66,46.095
171.07,48.683
169.54,47.824
168,46.945
166.44,46.046
169.72,48.779
168.24,47.873
166.74,46.946
165.23,45.997
168.37,48.874
166.94,47.922
165.49,46.947
164.03,45.949
167.02,48.969
165.64,47.971
164.23,46.948
162.82,45.902
165.67,49.063
164.33,48.02
162.98,46.95
161.61,45.855
164.32,49.155
163.03,48.068
161.73,46.952
160.41,45.81
162.97,49.247
161.72,48.116
160.47,46.955
159.2,45.765
161.61,49.338
160.42,48.163
159.22,46.958
158,45.721
160.26,49.427
159.12,48.21
157.96,46.961
156.8,45.679
158.9,49.516
157.81,48.257
156.71,46.965
155.6,45.637
157.54,49.603
156.51,48.304
155.46,46.969
154.4,45.596
156.19,49.689
155.2,48.35
154.21,46.973
153.21,45.557
154.83,49.774
153.89,48.396
152.95,46.978
152.01,45.518
153.47,49.858
152.59,48.442
151.7,46.983
150.81,45.481
152.11,49.941
151.28,48.487
150.45,46.989
149.62,45.445
150.75,50.022
149.97,48.532
149.2,46.995
148.43,45.41
149.39,50.102
148.67,48.576
147.95,47.002
147.24,45.377
148.03,50.181
147.36,48.62
146.7,47.009
146.04,45.345
146.67,50.258
146.05,48.663
145.44,47.016
144.85,45.314
145.31,50.335
144.74,48.707
144.19,47.024
143.66,45.284
143.94,50.409
143.43,48.749
142.94,47.033
142.47,45.256
142.58,50.483
142.12,48.792
141.69,47.042
141.28,45.229
141.22,50.555
140.82,48.833
140.44,47.052
140.1,45.204
139.86,50.625
139.51,48.875
139.19,47.062
138.91,45.181
138.49,50.694
138.2,48.916
137.94,47.072
137.72,45.158
137.13,50.762
136.89,48.956
136.69,47.083
136.53,45.138
135.77,50.828
135.58,48.996
135.44,47.095
135.35,45.119
134.4,50.893
134.27,49.035
134.19,47.107
134.16,45.101
133.04,50.956
132.96,49.074
132.93,47.12
132.98,45.085
131.68,51.018
131.65,49.113
131.68,47.133
131.79,45.071
130.31,51.078
130.34,49.151
130.43,47.147
130.6,45.059
128.95,51.137
129.03,49.188
129.18,47.162
129.42,45.048
127.59,51.194
127.72,49.225
127.93,47.177
128.23,45.039
126.22,51.249
126.41,49.262
126.68,47.192
127.05,45.031
124.86,51.303
125.1,49.298
125.43,47.209
125.86,45.026
123.5,51.356
123.79,49.333
124.18,47.225
124.67,45.022
122.13,51.407
122.48,49.368
122.92,47.243
123.49,45.02
120.77,51.456
121.17,49.402
121.67,47.261
122.3,45.02
119.41,51.503
119.86,49.436
120.42,47.279
121.11,45.021
118.05,51.549
118.55,49.469
119.17,47.299
119.93,45.025
116.68,51.594
117.24,49.502
117.91,47.318
118.74,45.03
115.32,51.637
115.93,49.534
116.66,47.339
117.55,45.037
113.96,51.678
114.62,49.566
115.41,47.36
116.36,45.046
112.6,51.717
113.31,49.597
114.16,47.382
115.17,45.057
111.24,51.755
112,49.628
112.9,47.404
113.98,45.069
109.88,51.791
110.69,49.658
111.65,47.427
112.79,45.084
108.52,51.826
109.38,49.687
110.39,47.451
111.59,45.1
107.17,51.859
108.08,49.716
109.14,47.475
110.4,45.119
105.81,51.89
106.77,49.745
107.88,47.5
109.2,45.139
104.45,51.92
105.46,49.773
106.63,47.525
108.01,45.161
103.09,51.948
104.15,49.8
105.37,47.551
106.81,45.185
101.74,51.974
102.84,49.827
104.12,47.578
105.61,45.211
100.38,51.999
101.53,49.853
102.86,47.605
104.41,45.239
99.03,52.022
100.23,49.878
101.6,47.633
103.21,45.269
97.677,52.044
98.918,49.904
100.34,47.662
102.01,45.301
96.324,52.063
97.61,49.928
99.086,47.691
100.81,45.334
94.973,52.082
96.303,49.952
97.827,47.72
99.6,45.37
93.622,52.098
94.997,49.976
96.568,47.751
98.394,45.407
92.272,52.113
93.69,49.999
95.308,47.782
97.185,45.446
90.924,52.127
92.384,50.021
94.048,47.814
95.976,45.488
89.576,52.139
91.078,50.043
92.788,47.846
94.764,45.531
88.229,52.149
89.773,50.064
91.526,47.879
93.551,45.575
86.883,52.158
88.468,50.085
90.264,47.912
92.336,45.622
85.539,52.165
87.163,50.105
89.002,47.946
91.119,45.67
84.195,52.171
85.858,50.125
87.739,47.981
89.9,45.72
82.853,52.175
84.554,50.145
86.475,48.016
88.68,45.772
81.512,52.178
83.251,50.163
85.211,48.052
87.457,45.826
80.172,52.179
81.947,50.182
83.946,48.088
86.233,45.882
78.833,52.178
80.644,50.199
82.681,48.125
85.006,45.939
77.496,52.177
79.342,50.217
81.415,48.162
83.778,45.998
76.159,52.173
78.04,50.233
80.148,48.2
82.547,46.058
74.824,52.169
76.738,50.25
78.88,48.239
81.315,46.121
73.491,52.163
75.437,50.266
77.612,48.278
80.08,46.184
72.158,52.155
74.136,50.281
76.343,48.317
